41;41;10.21.10;9:31:33;0.00;0.17;93.99;0.51;16.21;0.56;73.54;4.00;1.234;0.59;3.563;2.24;37.6314;0.001;-121.1126;0.006;112.10;0.63;37.6542;0.001;-121.2009;0.004;103.20;0.52;9.5;288.0;43.1;107.4;1.6;0.3;0.53;_031_024;8;8;41;10.21.10;9:31:33;93.97;0.51;16.11;0.69;72.45;3.65;93.85;0.49;-7.28;0.69;47.35;3.54;78.17;1.34;-11.18;1.07;207.7446;0.0001;0.6529;0.0452;-0.518;0.379;999.00;1.33820;0.268;165.62;1.42;66.51;8.33;27.735;0.009;94.24;8.33;_031_024;0;-3.74;0;1;207.7446;246.11;-7.28
42;42;10.21.10;9:32:31;0.00;0.29;95.65;0.12;14.95;0.17;66.18;0.98;1.636;0.16;0.886;0.53;37.6497;0.001;-120.9376;0.001;111.60;0.14;37.6857;0.001;-121.0741;0.001;98.60;0.13;14.0;288.3;44.9;104.6;0.3;-1.5;0.54;_044_024_031;8;8;42;10.21.10;9:32:31;95.68;0.14;14.80;0.43;64.99;0.87;95.55;0.13;-8.53;0.43;39.78;0.83;77.85;0.48;-14.02;0.70;207.7453;0.0001;0.5795;0.0190;0.225;0.074;4.44;0.86945;0.038;161.98;0.89;84.17;3.58;27.735;0.005;111.91;3.58;_044_024_031;0;0.30;0;1;207.7453;247.80;-8.53
43;43;10.21.10;9:34:18;0.00;0.21;95.38;0.17;15.75;0.20;67.88;0.56;0.015;0.03;0.066;0.06;36.7926;0.000;-121.0100;0.000;112.40;0.04;36.8191;0.000;-121.1168;0.001;101.70;0.12;71.2;287.1;43.6;109.9;2.1;0.1;0.23;_103_084;8;8;43;10.21.10;9:34:18;95.39;0.17;15.62;0.31;66.71;0.58;95.24;0.16;-7.72;0.31;41.43;0.56;78.15;0.36;-12.49;0.48;207.7465;0.0001;0.6010;0.0117;0.074;0.053;13.46;0.95536;0.031;163.97;0.61;79.11;2.14;27.736;0.004;106.85;2.14;_103_084;0;-0.53;0;1;207.7465;247.49;-7.72
44;44;10.21.10;9:38:05;0.00;0.22;93.97;0.40;15.95;0.32;68.62;0.42;0.055;0.06;0.258;0.27;36.9882;0.000;-122.0126;0.000;112.90;0.07;37.0169;0.000;-122.1205;0.000;101.70;0.10;38.0;288.3;42.5;105.4;1.2;-0.5;0.67;_011_061_042;8;8;44;10.21.10;9:38:05;93.97;0.41;15.83;0.48;67.47;0.42;93.85;0.40;-7.55;0.48;42.61;0.42;76.32;0.63;-12.02;0.77;207.7491;0.0001;0.5831;0.0113;-0.038;0.040;999.00;1.02216;0.023;164.15;1.00;79.61;1.58;27.739;0.003;107.35;1.58;_011_061_042;0;-1.11;0;1;207.7491;246.10;-7.55
45;45;10.21.10;9:42:08;0.00;0.35;102.98;0.06;27.65;0.06;70.37;0.15;0.018;0.08;0.100;0.09;37.2726;0.000;-120.8634;0.001;114.60;0.06;37.2694;0.000;-121.0406;0.001;96.60;0.05;22.3;268.7;41.8;111.1;1.6;-1.1;0.20;_012_104;23;23;45;10.21.10;9:42:08;103.03;0.06;27.63;0.08;69.23;0.15;101.56;0.05;4.72;0.08;41.75;0.14;89.28;0.10;7.84;0.14;207.7519;0.0001;0.7696;0.0022;0.044;0.013;22.67;0.96605;0.010;171.10;0.16;237.44;0.45;207.745;0.002;85.18;0.45;_012_104;0;-0.84;0;1;207.7519;253.81;4.72
46;46;10.21.10;9:43:01;0.00;0.15;100.81;0.56;16.81;0.27;58.10;0.68;0.001;0.02;0.025;0.14;36.7931;0.000;-121.7367;0.000;107.90;0.07;36.8053;0.000;-121.8042;0.000;101.90;0.08;50.8;282.7;46.0;104.6;1.8;-0.3;0.54;_011_101;8;8;46;10.21.10;9:43:01;100.93;0.58;16.63;0.66;56.76;0.66;100.53;0.56;-6.41;0.66;30.17;0.67;82.13;1.07;-12.13;1.22;207.7525;0.0001;0.4378;0.0259;0.983;0.046;1.02;0.56952;0.015;165.19;1.46;122.95;4.04;27.742;0.006;150.69;4.03;_011_101;0;4.41;0;1;207.7525;252.78;-6.41
47;47;10.21.10;9:44:05;0.00;0.22;95.58;0.25;15.64;0.18;64.75;0.24;0.093;0.02;0.003;0.07;37.0630;0.000;-121.5038;0.000;111.60;0.03;37.0901;0.000;-121.6013;0.000;101.30;0.04;46.9;289.1;42.4;106.9;2.6;0.7;0.46;_041_014;8;8;47;10.21.10;9:44:05;95.58;0.24;15.50;0.24;63.55;0.23;95.43;0.23;-7.84;0.24;38.38;0.23;77.03;0.40;-13.05;0.40;207.7533;0.0001;0.5417;0.0074;0.349;0.020;2.87;0.81106;0.010;163.00;0.52;91.02;1.12;27.743;0.002;118.77;1.12;_041_014;0;0.99;0;1;207.7533;247.68;-7.84
48;48;10.21.10;9:44:26;0.00;0.70;43.43;0.05;12.27;0.05;30.01;0.04;0.002;0.00;0.064;0.05;37.2437;0.000;-121.5253;0.000;99.10;0.02;37.3212;0.000;-121.4818;0.000;80.20;0.03;60.4;24.2;26.9;87.0;1.1;-2.4;0.64;_014_041;2;624;48;10.21.10;9:44:26;42.35;0.05;11.30;0.09;27.96;0.04;43.35;0.05;-4.76;0.09;35.41;0.03;348.38;0.06;-3.76;0.07;207.7535;0.0001;0.3127;0.0007;0.596;0.003;1.68;0.81376;0.001;5.91;0.12;121.92;0.10;27.747;0.001;149.67;0.10;_014_041;0;3.76;0;1;207.7535;195.60;-4.76
49;49;10.21.10;9:49:28;0.00;0.15;94.73;0.43;15.56;0.57;66.21;0.96;0.040;0.03;0.282;0.16;37.2667;0.000;-120.6243;0.001;112.50;0.04;37.2878;0.001;-120.6887;0.001;105.10;0.12;52.0;292.3;40.2;110.9;2.6;1.1;0.22;_012_044;8;8;49;10.21.10;9:49:28;94.70;0.46;15.42;0.52;65.05;1.07;94.57;0.45;-7.95;0.52;40.10;1.03;76.36;0.86;-12.96;0.86;207.7570;0.0001;0.5556;0.0238;0.196;0.093;5.10;0.89097;0.048;162.95;1.13;86.43;4.22;27.747;0.006;114.18;4.22;_012_044;0;0.16;0;1;207.7570;246.81;-7.95
50;50;10.21.10;9:50:13;0.00;0.52;94.73;0.05;15.81;0.11;67.24;0.07;0.004;0.03;0.013;0.18;37.7095;0.000;-121.9294;0.000;116.70;0.13;37.7834;0.001;-122.1673;0.000;90.50;0.13;6.2;291.3;41.2;108.2;-0.5;-2.8;0.32;_013_032;8;8;50;10.21.10;9:50:13;94.71;0.06;15.67;0.06;66.09;0.08;94.57;0.05;-7.69;0.06;41.06;0.08;76.84;0.08;-12.43;0.10;207.7575;0.0001;0.5746;0.0017;0.108;0.008;9.24;0.93783;0.004;163.74;0.13;82.74;0.29;27.748;0.001;110.49;0.29;_013_032;0;-0.33;0;1;207.7575;246.81;-7.69
51;51;10.21.10;9:50:52;0.00;0.25;94.92;0.16;15.57;0.23;68.03;0.53;0.059;0.02;11.063;4.07;37.4057;0.001;-121.0160;0.001;113.00;0.05;37.4417;0.000;-121.1266;0.001;100.40;0.09;23.9;292.2;40.4;105.2;0.9;-1.2;0.61;_024_104;8;8;51;10.21.10;9:50:52;94.88;0.15;15.44;0.29;66.89;0.62;94.75;0.15;-7.91;0.29;41.79;0.59;77.45;0.35;-12.73;0.46;207.7580;0.0001;0.5943;0.0120;0.040;0.056;24.69;0.97593;0.033;163.50;0.58;79.40;2.19;27.748;0.004;107.14;2.19;_024_104;0;-0.71;0;1;207.7580;246.99;-7.91
52;52;10.21.10;9:54:12;0.00;0.49;41.60;0.17;11.30;0.14;29.86;0.12;0.018;0.02;0.409;0.15;37.2280;0.000;-121.5355;0.000;98.40;0.02;37.2815;0.000;-121.4944;0.000;85.80;0.06;59.8;31.6;29.3;89.2;3.7;1.0;0.73;_014_041;2;624;52;10.21.10;9:54:12;40.39;0.16;10.26;0.34;27.82;0.14;41.19;0.16;-5.17;0.34;36.19;0.11;347.21;0.18;-3.97;0.26;207.7603;0.0001;0.3422;0.0025;0.533;0.009;1.88;0.81769;0.003;6.10;0.39;117.31;0.36;27.754;0.003;145.06;0.37;_014_041;0;3.46;0;1;207.7603;193.43;-5.17
53;53;10.21.10;9:54:58;0.00;0.21;41.79;0.48;12.85;0.69;30.29;0.44;0.211;0.04;0.734;0.22;37.5520;0.000;-122.4381;0.001;91.40;0.07;37.5734;0.000;-122.4219;0.000;86.00;0.10;15.8;31.0;27.8;86.8;2.5;0.5;0.85;_033_023;2;624;53;10.21.10;9:54:58;40.63;0.60;11.89;1.03;28.28;0.48;41.91;0.48;-3.70;1.08;36.16;0.32;348.19;0.68;-2.89;0.85;207.7608;0.0001;0.3258;0.0083;0.535;0.026;1.87;0.82578;0.010;4.53;1.35;119.17;1.01;27.755;0.023;146.92;1.01;_033_023;0;3.46;0;1;207.7608;194.15;-3.70
54;54;10.21.10;9:55:27;0.00;0.09;95.62;0.73;16.28;0.83;70.14;1.55;0.005;0.13;0.161;0.13;37.0936;0.001;-120.7308;0.001;110.90;0.11;37.1057;0.000;-120.7688;0.001;106.40;0.10;85.4;291.7;39.3;108.4;2.8;1.4;0.57;_012_104;8;8;54;10.21.10;9:55:27;95.58;0.75;16.17;0.88;69.03;1.49;95.40;0.72;-7.17;0.88;43.55;1.45;79.32;1.24;-11.41;1.40;207.7611;0.0001;0.6397;0.0273;-0.129;0.143;999.00;1.08252;0.095;165.56;1.77;71.79;4.58;27.751;0.009;99.54;4.58;_012_104;0;-1.65;0;1;207.7611;247.64;-7.17
55;55;10.21.10;9:56:12;0.00;0.54;38.33;0.79;8.63;1.01;25.13;0.23;0.028;0.05;0.202;0.15;37.1124;0.001;-120.9603;0.001;95.20;0.17;37.1658;0.001;-120.9105;0.001;83.90;0.12;42.1;36.7;33.6;84.9;3.3;1.4;0.91;_012_104_044;2;2;55;10.21.10;9:56:12;36.58;0.80;6.97;1.21;22.69;0.24;36.55;0.75;-7.12;1.24;35.00;0.30;338.42;0.42;-4.61;0.79;207.7616;0.0001;0.4628;0.0097;0.628;0.023;1.59;0.70911;0.008;6.07;1.03;106.84;1.57;27.756;0.006;134.59;1.57;_012_104_044;0;4.04;0;1;207.7616;188.79;-7.12
56;56;10.21.10;9:56:51;0.00;0.55;107.00;0.07;59.91;0.06;59.98;0.12;0.004;0.01;0.022;0.06;37.6785;0.000;-121.2412;0.000;120.10;0.02;37.5363;0.000;-121.3811;0.000;94.10;0.05;26.4;218.0;38.2;100.2;-0.4;-3.3;0.76;_031_021;0;0;56;10.21.10;9:56:51;107.20;0.08;60.23;0.10;58.80;0.11;100.66;0.05;37.42;0.10;41.18;0.10;73.78;0.17;60.19;0.14;207.7621;0.0001;0.8714;0.0012;0.097;0.010;10.27;0.91512;0.008;112.40;0.15;222.35;0.29;207.753;0.000;70.10;0.29;_031_021;0;0.07;0;1;207.7621;252.90;37.42
57;57;10.21.10;10:04:17;0.00;0.16;31.18;0.67;-12.18;1.25;21.26;0.15;0.008;0.01;0.099;0.08;37.1156;0.000;-121.4023;0.000;81.90;0.04;37.1369;0.000;-121.3844;0.000;79.90;0.05;51.3;33.9;56.0;81.7;2.5;0.4;0.10;_012_041;0;0;57;10.21.10;10:04:17;27.94;0.74;-16.29;1.14;18.33;0.16;19.55;0.79;-25.86;1.14;37.24;0.20;325.28;0.42;-12.40;0.49;207.7672;0.0001;0.7384;0.0082;0.446;0.017;2.24;0.67094;0.011;13.92;0.52;69.09;1.40;27.760;0.002;96.85;1.40;_012_041;0;3.27;0;1;207.7672;171.78;-25.86
58;58;10.21.10;10:09:32;0.00;0.62;249.74;0.90;75.94;0.18;37.26;0.24;0.000;0.03;0.495;0.16;37.9516;0.001;-122.5200;0.000;100.90;0.09;37.7653;0.001;-122.5090;0.000;91.50;0.07;36.4;177.3;66.1;94.3;1.5;-1.9;0.70;_032_023;0;0;58;10.21.10;10:09:32;250.87;0.90;74.12;1.03;35.59;0.24;121.66;4.79;80.16;0.68;42.40;0.34;297.93;1.16;55.79;0.51;207.7708;0.0001;0.9955;0.0002;-0.017;0.033;999.00;1.01692;0.032;55.79;0.51;180.19;1.29;207.762;0.000;27.95;1.29;_032_023;0;0.61;0;1;207.7708;273.89;80.16
59;59;10.21.10;10:11:12;0.00;0.15;95.13;0.63;15.28;0.47;65.73;1.08;0.014;0.08;0.075;0.16;37.2859;0.001;-120.5745;0.001;109.90;0.03;37.3103;0.000;-120.6324;0.001;102.00;0.12;49.5;297.9;36.7;104.2;2.0;0.1;0.73;_012_044;8;8;59;10.21.10;10:11:12;95.05;0.57;15.14;0.69;64.59;1.01;94.93;0.56;-8.21;0.69;39.58;1.01;76.68;0.93;-13.47;1.11;207.7720;0.0001;0.5551;0.0239;0.243;0.090;4.11;0.86507;0.045;162.37;1.41;87.35;4.22;27.762;0.006;115.11;4.22;_012_044;0;0.41;0;1;207.7720;247.16;-8.21
60;60;10.21.10;10:11:46;0.00;0.15;94.59;0.53;14.02;0.75;65.26;1.10;0.017;0.02;3.113;0.14;37.7454;0.001;-121.2204;0.001;110.50;0.09;37.7720;0.001;-121.2783;0.001;102.80;0.10;16.2;300.0;37.8;106.2;2.0;0.3;0.56;_024_031;8;8;60;10.21.10;10:11:46;94.51;0.53;13.86;0.66;64.11;1.16;94.44;0.52;-9.51;0.66;39.44;1.09;75.58;1.03;-15.57;1.09;207.7724;0.0001;0.5431;0.0269;0.255;0.097;3.92;0.86131;0.047;159.39;1.49;88.97;4.77;27.763;0.005;116.74;4.77;_024_031;0;0.50;0;1;207.7724;246.67;-9.51
61;61;10.21.10;10:14:35;0.00;0.45;79.63;0.34;-4.30;0.47;51.17;0.22;0.177;0.04;0.001;0.13;37.8854;0.000;-120.6963;0.001;122.60;0.10;38.0172;0.001;-120.7713;0.001;106.30;0.10;18.0;335.7;45.2;112.5;-1.3;-3.0;0.62;_044_024;0;0;61;10.21.10;10:14:35;79.41;0.35;-4.85;0.42;49.85;0.24;78.05;0.40;-27.85;0.42;37.13;0.28;35.71;0.57;-38.84;0.54;207.7743;0.0001;0.3377;0.0099;0.455;0.023;2.20;0.84636;0.007;99.74;0.70;116.19;1.44;27.766;0.000;143.96;1.44;_044_024;0;2.25;0;1;207.7743;230.28;-27.85
62;62;10.21.10;10:19:02;0.00;0.17;94.57;0.25;15.27;0.28;67.39;1.35;0.002;0.03;0.463;0.40;36.5058;0.000;-121.2559;0.000;110.90;0.05;36.5325;0.001;-121.3155;0.001;102.10;0.16;84.5;299.0;35.1;106.3;0.9;-0.5;0.52;_102_084;8;8;62;10.21.10;10:19:02;94.47;0.28;15.14;0.57;66.28;1.26;94.36;0.27;-8.23;0.57;41.38;1.19;76.55;0.73;-13.25;0.91;207.7774;0.0001;0.5760;0.0249;0.079;0.111;12.68;0.95458;0.063;162.62;1.21;82.12;4.57;27.767;0.007;109.89;4.57;_102_084;0;-0.48;0;1;207.7774;246.58;-8.23
63;63;10.21.10;10:19:58;0.00;0.18;95.53;0.14;16.10;0.19;67.34;0.56;0.002;0.10;0.148;0.22;36.7840;0.001;-120.9530;0.001;110.70;0.13;36.8132;0.001;-121.0219;0.001;100.60;0.11;19.9;297.8;34.9;105.3;1.7;-0.4;0.54;_104_084_103;8;8;63;10.21.10;10:19:58;95.43;0.13;15.98;0.28;66.23;0.58;95.26;0.13;-7.36;0.28;40.93;0.56;77.99;0.32;-11.96;0.45;207.7780;0.0001;0.5901;0.0117;0.120;0.051;8.31;0.92902;0.029;164.60;0.56;81.11;2.18;27.768;0.005;108.88;2.18;_104_084_103;0;-0.28;0;1;207.7780;247.48;-7.36
64;64;10.21.10;10:20:26;0.00;0.21;95.28;0.12;15.14;0.23;65.87;0.72;0.654;0.06;0.348;0.07;37.3314;0.000;-121.1273;0.000;113.70;0.02;37.3681;0.000;-121.2071;0.001;102.10;0.14;33.1;299.9;35.7;108.4;1.4;-0.7;0.46;_012_104;8;8;64;10.21.10;10:20:26;95.18;0.14;15.00;0.34;64.74;0.67;95.06;0.14;-8.35;0.34;39.69;0.64;76.94;0.38;-13.70;0.55;207.7784;0.0001;0.5617;0.0150;0.233;0.057;4.29;0.86916;0.028;162.15;0.69;86.39;2.78;27.769;0.005;114.16;2.78;_012_104;0;0.36;0;1;207.7784;247.28;-8.35
65;65;10.21.10;10:20:50;0.00;0.24;102.06;0.13;35.19;0.17;67.59;0.45;0.048;0.11;0.177;0.10;36.7635;0.000;-120.5874;0.001;111.90;0.12;36.7528;0.000;-120.6758;0.001;98.00;0.10;19.8;261.5;30.4;103.0;0.2;-2.0;0.64;_103_084;0;0;65;10.21.10;10:20:50;102.00;0.14;35.26;0.25;66.48;0.53;100.00;0.12;12.23;0.25;40.41;0.50;85.34;0.30;20.40;0.42;207.7787;0.0001;0.7261;0.0088;0.169;0.046;5.93;0.87758;0.032;156.22;0.50;245.11;1.86;207.771;0.002;92.88;1.86;_103_084;0;-0.06;0;1;207.7787;252.22;12.23
66;66;10.21.10;10:21:04;0.00;0.06;111.61;0.78;32.66;0.44;70.03;1.67;0.059;0.04;0.194;0.16;36.7174;0.000;-121.1445;0.000;96.60;0.05;36.7139;0.000;-121.1728;0.001;93.40;0.05;72.9;261.4;39.1;96.1;1.1;0.0;0.15;_103_084;0;0;66;10.21.10;10:21:04;111.65;0.73;32.70;1.06;68.90;1.51;108.41;0.63;10.63;1.06;40.70;1.46;100.48;1.20;18.21;1.81;207.7788;0.0001;0.9102;0.0144;0.142;0.136;7.05;0.87082;0.123;160.99;1.91;215.32;4.08;207.771;0.005;63.09;4.08;_103_084;0;-0.34;0;1;207.7788;260.63;10.63
67;67;10.21.10;10:22:13;0.00;0.24;95.28;0.20;15.16;0.09;69.27;0.53;0.002;0.03;0.190;0.07;36.4118;0.000;-121.3081;0.000;115.20;0.07;36.4539;0.000;-121.4017;0.000;101.30;0.06;77.5;299.1;35.1;104.8;-0.2;-2.3;0.75;_102_084;8;8;67;10.21.10;10:22:13;95.18;0.20;15.04;0.27;68.18;0.50;95.05;0.20;-8.30;0.27;42.97;0.48;78.39;0.37;-13.25;0.43;207.7796;0.0001;0.6239;0.0095;-0.073;0.047;999.00;1.04554;0.030;163.06;0.54;74.36;1.65;27.770;0.004;102.13;1.65;_102_084;0;-1.33;0;1;207.7796;247.27;-8.30
68;68;10.21.10;10:29:43;0.00;0.27;95.23;0.27;15.46;0.24;66.62;0.60;0.000;0.02;0.069;0.34;37.4892;0.000;-120.6789;0.000;115.80;0.04;37.5360;0.000;-120.7688;0.001;101.30;0.15;36.0;303.1;33.7;106.8;0.5;-1.5;0.62;_044_024_012;8;8;68;10.21.10;10:29:43;95.11;0.23;15.33;0.37;65.51;0.60;94.98;0.23;-8.02;0.36;40.42;0.58;77.19;0.45;-13.07;0.59;207.7848;0.0001;0.5735;0.0136;0.167;0.053;5.97;0.90395;0.029;163.01;0.73;83.85;2.39;27.775;0.004;111.62;2.39;_044_024_012;0;-0.01;0;1;207.7848;247.20;-8.02
69;69;10.21.10;10:32:51;0.00;0.33;95.55;0.12;15.70;0.08;67.73;0.62;0.139;0.02;0.285;0.07;37.1242;0.000;-121.6328;0.000;111.90;0.14;37.1818;0.000;-121.7489;0.000;93.30;0.06;28.4;301.7;33.7;97.9;1.0;-1.5;0.75;_011_041_014;8;8;69;10.21.10;10:32:51;95.43;0.13;15.58;0.29;66.64;0.67;95.28;0.13;-7.76;0.29;41.37;0.65;78.15;0.32;-12.56;0.47;207.7870;0.0001;0.5998;0.0124;0.080;0.060;12.46;0.95186;0.035;163.86;0.59;79.35;2.36;27.777;0.005;107.12;2.36;_011_041_014;0;-0.50;0;1;207.7870;247.49;-7.76
70;70;10.21.10;10:37:10;0.00;0.05;95.94;1.02;15.77;1.35;65.14;4.13;0.000;0.12;0.193;0.15;36.8475;0.001;-120.7958;0.001;96.40;0.13;36.8568;0.000;-120.8134;0.002;93.40;0.23;80.8;303.3;32.3;96.4;1.4;0.3;0.01;_103_084;8;8;70;10.21.10;10:37:10;95.80;1.13;15.64;1.15;64.01;3.77;95.64;1.10;-7.69;1.15;38.74;3.54;77.57;2.70;-12.77;1.94;207.7899;0.0001;0.5548;0.0899;0.317;0.310;3.15;0.82393;0.149;163.47;2.67;88.85;16.19;27.780;0.008;116.63;16.19;_103_084;0;0.80;0;1;207.7899;247.85;-7.69
71;71;10.21.10;10:37:28;0.00;0.31;96.45;0.12;20.00;0.19;54.37;0.40;0.000;0.01;0.389;0.05;36.5478;0.000;-121.3270;0.000;108.40;0.07;36.5809;0.000;-121.4125;0.000;93.50;0.06;83.8;295.6;30.1;103.0;0.8;-1.8;0.36;_101_084;8;8;71;10.21.10;10:37:28;96.34;0.13;19.86;0.32;53.05;0.46;95.97;0.13;-3.44;0.32;28.06;0.41;71.47;0.49;-6.52;0.60;207.7901;0.0001;0.2470;0.0123;1.122;0.026;0.89;0.72309;0.008;170.60;0.85;142.35;1.75;27.779;0.006;170.13;1.74;_101_084;0;5.27;0;1;207.7901;248.18;-3.44
72;72;10.21.10;10:40:15;0.00;0.29;95.37;0.11;15.47;0.12;67.53;0.39;0.016;0.02;0.144;0.09;37.3250;0.000;-121.1953;0.000;113.80;0.05;37.3776;0.000;-121.2876;0.001;97.60;0.08;42.5;305.5;32.3;106.9;1.4;-0.9;0.43;_014_104_041;8;8;72;10.21.10;10:40:15;95.23;0.11;15.34;0.20;66.45;0.40;95.09;0.11;-8.00;0.20;41.27;0.38;77.76;0.26;-12.95;0.32;207.7921;0.0001;0.5934;0.0087;0.089;0.036;11.26;0.94730;0.020;163.29;0.39;80.23;1.55;27.782;0.003;108.01;1.55;_014_104_041;0;-0.44;0;1;207.7921;247.30;-8.00
73;73;10.21.10;10:41:29;0.00;0.24;94.59;0.19;15.88;0.16;65.77;0.73;0.004;0.03;0.149;0.06;36.9574;0.000;-120.8123;0.000;114.60;0.04;36.9996;0.000;-120.8833;0.001;101.10;0.11;83.0;306.5;30.8;108.0;1.0;-1.3;0.49;_104_084_103;8;8;73;10.21.10;10:41:29;94.44;0.21;15.75;0.36;64.67;0.69;94.31;0.21;-7.62;0.36;39.81;0.66;75.78;0.45;-12.44;0.58;207.7929;0.0001;0.5396;0.0155;0.222;0.059;4.49;0.87996;0.029;163.46;0.73;88.76;2.81;27.783;0.005;116.54;2.81;_104_084_103;0;0.31;0;1;207.7929;246.52;-7.62
74;74;10.21.10;10:43:31;0.00;0.28;82.02;0.21;14.91;0.26;62.73;0.31;0.029;0.01;9.737;0.70;37.6950;0.000;-121.0630;0.001;110.00;0.12;37.7530;0.000;-121.1036;0.000;94.30;0.08;31.8;330.9;25.4;100.9;0.9;-1.7;0.58;_031_024;0;0;74;10.21.10;10:43:31;81.75;0.20;14.74;0.27;61.66;0.32;81.94;0.20;-8.46;0.27;42.12;0.29;56.14;0.34;-12.44;0.40;207.7943;0.0001;0.2594;0.0068;0.009;0.028;112.50;0.99769;0.007;155.08;0.75;118.72;1.15;27.785;0.001;146.50;1.15;_031_024;0;-0.52;0;1;207.7943;234.15;-8.46
75;75;10.21.10;10:44:03;0.00;0.11;93.97;1.03;16.21;0.45;64.75;1.62;0.038;0.36;3.413;0.43;37.2519;0.000;-120.6396;0.000;108.40;0.06;37.2726;0.000;-120.6721;0.002;101.90;0.20;50.0;308.6;29.8;106.5;2.6;0.8;0.29;_012_044;8;8;75;10.21.10;10:44:03;93.81;1.01;16.07;1.27;63.64;1.83;93.69;0.98;-7.32;1.27;39.03;1.74;74.34;1.83;-11.98;2.08;207.7947;0.0001;0.5028;0.0471;0.292;0.151;3.43;0.85337;0.065;163.70;2.82;94.30;8.03;27.785;0.008;122.08;8.03;_012_044;0;0.71;0;1;207.7947;245.90;-7.32
76;76;10.21.10;10:46:42;0.00;0.18;67.13;0.79;-8.36;0.96;52.23;0.30;0.109;0.03;0.350;0.11;37.9028;0.001;-120.5119;0.001;115.20;0.10;37.9640;0.000;-120.5049;0.001;108.60;0.07;21.5;5.2;46.5;111.0;0.7;-1.5;0.63;_044_024;0;0;76;10.21.10;10:46:42;66.67;0.77;-8.92;0.78;51.07;0.30;63.08;0.89;-30.20;0.78;44.86;0.50;20.91;0.88;-34.94;0.87;207.7965;0.0001;0.3625;0.0160;-0.259;0.051;999.00;1.09389;0.021;80.27;1.24;102.54;2.21;27.788;0.000;130.33;2.21;_044_024;0;-1.22;0;1;207.7965;215.28;-30.20
77;77;10.21.10;10:47:27;0.00;0.12;98.36;0.39;2.60;0.39;59.58;1.88;0.181;0.08;0.002;0.14;36.5558;0.000;-120.7560;0.001;107.20;0.08;36.5862;0.001;-120.7913;0.001;102.10;0.15;87.8;316.8;42.4;104.5;2.3;0.5;0.53;_103_084;0;0;77;10.21.10;10:47:27;98.25;0.42;2.28;0.73;58.36;1.86;98.82;0.46;-20.91;0.73;35.12;1.67;77.74;1.59;-36.36;1.43;207.7970;0.0001;0.6248;0.0490;0.618;0.133;1.62;0.61361;0.057;136.11;1.89;88.81;10.07;27.788;0.003;116.60;10.07;_103_084;0;2.58;0;1;207.7970;251.02;-20.91
78;78;10.21.10;10:48:20;0.00;0.21;98.80;0.15;13.45;0.21;67.53;0.57;0.002;0.02;0.154;0.05;36.9590;0.000;-120.8689;0.001;118.00;0.06;37.0020;0.000;-120.9424;0.000;105.90;0.05;87.9;306.1;34.3;114.3;1.6;-0.7;0.30;_103_084_104;8;8;78;10.21.10;10:48:20;98.67;0.16;13.31;0.27;66.44;0.66;98.57;0.16;-9.87;0.27;40.41;0.65;83.16;0.33;-16.37;0.44;207.7977;0.0001;0.6798;0.0117;0.168;0.059;5.94;0.88552;0.038;160.35;0.51;71.04;2.40;27.788;0.004;98.83;2.40;_103_084_104;0;-0.06;0;1;207.7977;250.77;-9.87
79;79;10.21.10;10:49:31;0.00;0.25;94.03;0.35;15.65;0.07;68.63;1.45;0.009;0.04;0.278;0.29;36.3932;0.000;-121.3324;0.001;112.20;0.14;36.4401;0.001;-121.4040;0.001;97.30;0.35;90.0;309.0;29.3;106.5;0.4;-1.1;0.38;_102_084;8;8;79;10.21.10;10:49:31;93.86;0.38;15.54;0.58;67.58;1.42;93.75;0.37;-7.85;0.57;42.79;1.37;76.17;0.78;-12.46;0.91;207.7985;0.0001;0.5832;0.0254;-0.055;0.132;999.00;1.03208;0.078;163.54;1.19;79.37;4.63;27.788;0.007;107.16;4.63;_102_084;0;-1.20;0;1;207.7985;245.95;-7.85
80;80;10.21.10;11:16:08;0.00;0.45;95.68;0.08;16.26;0.14;62.84;1.41;0.000;0.18;0.462;0.22;36.8213;0.001;-121.6009;0.001;117.80;0.14;36.9021;0.002;-121.6961;0.002;92.40;0.46;46.9;316.6;26.4;97.8;0.4;-2.0;0.79;_011_101;8;8;80;10.21.10;11:16:08;95.47;0.13;16.12;0.50;61.74;1.63;95.29;0.12;-7.21;0.50;36.67;1.52;75.91;0.89;-12.21;0.89;207.8168;0.0001;0.4903;0.0403;0.493;0.126;2.03;0.75812;0.044;163.80;1.24;100.18;7.54;27.807;0.007;127.99;7.54;_011_101;0;1.78;0;1;207.8168;247.47;-7.21
81;81;10.21.10;12:53:15;0.00;0.28;95.68;0.10;15.52;0.10;67.53;0.20;0.004;0.01;0.093;0.14;37.0051;0.000;-121.9852;0.000;113.60;0.03;37.0669;0.000;-121.9656;0.000;95.80;0.07;72.2;14.3;22.1;98.9;-0.9;-2.9;0.83;_011_042;8;8;81;10.21.10;12:53:15;95.31;0.12;15.36;0.14;66.65;0.18;95.17;0.12;-7.98;0.14;41.46;0.17;77.92;0.21;-12.89;0.23;207.8839;0.0001;0.5966;0.0045;0.071;0.016;14.06;0.95757;0.010;163.38;0.28;79.57;0.71;27.874;0.002;107.45;0.71;_011_042;0;-0.54;0;1;207.8839;247.29;-7.98
